paper_id,title,year,citation_count,reference_count,references
https://openalex.org/W2107080958,A simple transmit diversity technique for wireless communications,1998,12788,10,"['https://openalex.org/W1596939795', 'https://openalex.org/W2056414370', 'https://openalex.org/W2085099144', 'https://openalex.org/W2118040894', 'https://openalex.org/W2121913003', 'https://openalex.org/W2128261358', 'https://openalex.org/W2139593345', 'https://openalex.org/W2144198105', 'https://openalex.org/W2144211223', 'https://openalex.org/W2149632009']"
https://openalex.org/W2179492332,"Knowledge of the Firm, Combinative Capabilities, and the Replication of Technology",1992,12781,0,[]
https://openalex.org/W4229668875,Biostatistical Analysis.,1975,12780,0,[]
https://openalex.org/W2019370496,Control of goal-directed and stimulus-driven attention in the brain,2002,12777,123,"['https://openalex.org/W104886120', 'https://openalex.org/W216526902', 'https://openalex.org/W597766098', 'https://openalex.org/W636774818', 'https://openalex.org/W645662182', 'https://openalex.org/W1480736306', 'https://openalex.org/W1487335548', 'https://openalex.org/W1509775080', 'https://openalex.org/W1528030111', 'https://openalex.org/W1549927017', 'https://openalex.org/W1569395231', 'https://openalex.org/W1571796367', 'https://openalex.org/W1594682360', 'https://openalex.org/W1607730835', 'https://openalex.org/W1674601764', 'https://openalex.org/W1678749590', 'https://openalex.org/W1708732123', 'https://openalex.org/W1759646395', 'https://openalex.org/W1867570014', 'https://openalex.org/W1898962968', 'https://openalex.org/W1926876413', 'https://openalex.org/W1939360364', 'https://openalex.org/W1957364793', 'https://openalex.org/W1966132803', 'https://openalex.org/W1968525864', 'https://openalex.org/W1968758517', 'https://openalex.org/W1980203267', 'https://openalex.org/W1987947293', 'https://openalex.org/W1991434325', 'https://openalex.org/W1998938084', 'https://openalex.org/W2001284551', 'https://openalex.org/W2002683977', 'https://openalex.org/W2003271326', 'https://openalex.org/W2004642331', 'https://openalex.org/W2005185079', 'https://openalex.org/W2012133058', 'https://openalex.org/W2014200002', 'https://openalex.org/W2016527110', 'https://openalex.org/W2019921249', 'https://openalex.org/W2023563670', 'https://openalex.org/W2024806220', 'https://openalex.org/W2025375098', 'https://openalex.org/W2026959213', 'https://openalex.org/W2028013073', 'https://openalex.org/W2031279517', 'https://openalex.org/W2038894208', 'https://openalex.org/W2039889897', 'https://openalex.org/W2050973097', 'https://openalex.org/W2052665207', 'https://openalex.org/W2056475598', 'https://openalex.org/W2056950254', 'https://openalex.org/W2059190441', 'https://openalex.org/W2060759915', 'https://openalex.org/W2062311423', 'https://openalex.org/W2065249028', 'https://openalex.org/W2069639055', 'https://openalex.org/W2071580812', 'https://openalex.org/W2071633244', 'https://openalex.org/W2071748251', 'https://openalex.org/W2071783141', 'https://openalex.org/W2075412993', 'https://openalex.org/W2079533115', 'https://openalex.org/W2082119274', 'https://openalex.org/W2084668768', 'https://openalex.org/W2086863910', 'https://openalex.org/W2093353037', 'https://openalex.org/W2094238400', 'https://openalex.org/W2096955942', 'https://openalex.org/W2100336384', 'https://openalex.org/W2101240527', 'https://openalex.org/W2104772401', 'https://openalex.org/W2106350231', 'https://openalex.org/W2108892048', 'https://openalex.org/W2112512101', 'https://openalex.org/W2116191431', 'https://openalex.org/W2116336109', 'https://openalex.org/W2118615399', 'https://openalex.org/W2118684220', 'https://openalex.org/W2118985241', 'https://openalex.org/W2121449541', 'https://openalex.org/W2121678235', 'https://openalex.org/W2122184359', 'https://openalex.org/W2126048238', 'https://openalex.org/W2127633640', 'https://openalex.org/W2131605659', 'https://openalex.org/W2134181926', 'https://openalex.org/W2136714747', 'https://openalex.org/W2136780554', 'https://openalex.org/W2137592169', 'https://openalex.org/W2141884607', 'https://openalex.org/W2142579167', 'https://openalex.org/W2149580963', 'https://openalex.org/W2150323363', 'https://openalex.org/W2151137320', 'https://openalex.org/W2154099072', 'https://openalex.org/W2154360927', 'https://openalex.org/W2156417566', 'https://openalex.org/W2156761163', 'https://openalex.org/W2160903697', 'https://openalex.org/W2164364459', 'https://openalex.org/W2165710467', 'https://openalex.org/W2176800338', 'https://openalex.org/W2181613865', 'https://openalex.org/W2188405233', 'https://openalex.org/W2198763233', 'https://openalex.org/W2212571243', 'https://openalex.org/W2221155712', 'https://openalex.org/W2266164565', 'https://openalex.org/W2407985783', 'https://openalex.org/W2409452719', 'https://openalex.org/W2607300025', 'https://openalex.org/W2751379301', 'https://openalex.org/W3194174146', 'https://openalex.org/W4234450101', 'https://openalex.org/W4237690578', 'https://openalex.org/W4244165233', 'https://openalex.org/W4244477627', 'https://openalex.org/W4249357957', 'https://openalex.org/W4249609777', 'https://openalex.org/W4254100891', 'https://openalex.org/W4285719527', 'https://openalex.org/W4295698842', 'https://openalex.org/W4388250315']"
https://openalex.org/W2478708596,Elements of Information Theory,2005,12761,0,[]
https://openalex.org/W2171033594,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction",2010,12751,9,"['https://openalex.org/W601070381', 'https://openalex.org/W1999058847', 'https://openalex.org/W2009710357', 'https://openalex.org/W2090522114', 'https://openalex.org/W2117812871', 'https://openalex.org/W2143891888', 'https://openalex.org/W4230674625', 'https://openalex.org/W4237415315', 'https://openalex.org/W4298876635']"
https://openalex.org/W1522048223,The Mouse Brain in Stereotaxic Coordinates,2001,12750,0,[]
https://openalex.org/W2163922914,Representation Learning: A Review and New Perspectives,2013,12725,364,"['https://openalex.org/W2966661', 'https://openalex.org/W16016350', 'https://openalex.org/W17525587', 'https://openalex.org/W22861983', 'https://openalex.org/W28766783', 'https://openalex.org/W44815768', 'https://openalex.org/W66838807', 'https://openalex.org/W71795751', 'https://openalex.org/W104847522', 'https://openalex.org/W110825707', 'https://openalex.org/W116068320', 'https://openalex.org/W142185896', 'https://openalex.org/W145476170', 'https://openalex.org/W169539560', 'https://openalex.org/W177847060', 'https://openalex.org/W189596042', 'https://openalex.org/W193851967', 'https://openalex.org/W195465510', 'https://openalex.org/W196761320', 'https://openalex.org/W413857758', 'https://openalex.org/W625466704', 'https://openalex.org/W1408639475', 'https://openalex.org/W1489081407', 'https://openalex.org/W1496559305', 'https://openalex.org/W1505878979', 'https://openalex.org/W1511867968', 'https://openalex.org/W1526741802', 'https://openalex.org/W1533072162', 'https://openalex.org/W1533861849', 'https://openalex.org/W1536231199', 'https://openalex.org/W1544211475', 'https://openalex.org/W1548802052', 'https://openalex.org/W1576278180', 'https://openalex.org/W1586730761', 'https://openalex.org/W1592735339', 'https://openalex.org/W1596986901', 'https://openalex.org/W1665214252', 'https://openalex.org/W1761606332', 'https://openalex.org/W1806891645', 'https://openalex.org/W1811734137', 'https://openalex.org/W1813659000', 'https://openalex.org/W1819710477', 'https://openalex.org/W1838657242', 'https://openalex.org/W1876224860', 'https://openalex.org/W1964155876', 'https://openalex.org/W1970789124', 'https://openalex.org/W1979185006', 'https://openalex.org/W1983334819', 'https://openalex.org/W1990838964', 'https://openalex.org/W1993882792', 'https://openalex.org/W1994906459', 'https://openalex.org/W1995314086', 'https://openalex.org/W1995997122', 'https://openalex.org/W1996355918', 'https://openalex.org/W1999192586', 'https://openalex.org/W2001141328', 'https://openalex.org/W2003289302', 'https://openalex.org/W2013035813', 'https://openalex.org/W2017257315', 'https://openalex.org/W2020719522', 'https://openalex.org/W2025768430', 'https://openalex.org/W2049633694', 'https://openalex.org/W2051144468', 'https://openalex.org/W2053186076', 'https://openalex.org/W2054217036', 'https://openalex.org/W2063971957', 'https://openalex.org/W2071128523', 'https://openalex.org/W2071709160', 'https://openalex.org/W2072128103', 'https://openalex.org/W2076094076', 'https://openalex.org/W2079182758', 'https://openalex.org/W2083380015', 'https://openalex.org/W2091886411', 'https://openalex.org/W2091987367', 'https://openalex.org/W2096873754', 'https://openalex.org/W2097308346', 'https://openalex.org/W2097998348', 'https://openalex.org/W2098477387', 'https://openalex.org/W2099741732', 'https://openalex.org/W2099866409', 'https://openalex.org/W2099939455', 'https://openalex.org/W2100495367', 'https://openalex.org/W2101926813', 'https://openalex.org/W2102017903', 'https://openalex.org/W2102409316', 'https://openalex.org/W2102765684', 'https://openalex.org/W2103212315', 'https://openalex.org/W2103305545', 'https://openalex.org/W2103359087', 'https://openalex.org/W2103819961', 'https://openalex.org/W2105464873', 'https://openalex.org/W2105728138', 'https://openalex.org/W2106004777', 'https://openalex.org/W2106411961', 'https://openalex.org/W2106439909', 'https://openalex.org/W2106869737', 'https://openalex.org/W2107789863', 'https://openalex.org/W2107878631', 'https://openalex.org/W2107998050', 'https://openalex.org/W2108581046', 'https://openalex.org/W2108665656', 'https://openalex.org/W2110361616', 'https://openalex.org/W2110798204', 'https://openalex.org/W2111304802', 'https://openalex.org/W2111494971', 'https://openalex.org/W2112148214', 'https://openalex.org/W2112274848', 'https://openalex.org/W2112796928', 'https://openalex.org/W2114570910', 'https://openalex.org/W2115096495', 'https://openalex.org/W2116064496', 'https://openalex.org/W2116516955', 'https://openalex.org/W2116825644', 'https://openalex.org/W2117130368', 'https://openalex.org/W2118103795', 'https://openalex.org/W2121331909', 'https://openalex.org/W2122922389', 'https://openalex.org/W2123131857', 'https://openalex.org/W2123284177', 'https://openalex.org/W2123496278', 'https://openalex.org/W2124237441', 'https://openalex.org/W2124386111', 'https://openalex.org/W2124486835', 'https://openalex.org/W2125027820', 'https://openalex.org/W2125569215', 'https://openalex.org/W2126760242', 'https://openalex.org/W2130325614', 'https://openalex.org/W2131241448', 'https://openalex.org/W2131672785', 'https://openalex.org/W2132283655', 'https://openalex.org/W2132424367', 'https://openalex.org/W2133257461', 'https://openalex.org/W2134563198', 'https://openalex.org/W2135341757', 'https://openalex.org/W2136163184', 'https://openalex.org/W2136922672', 'https://openalex.org/W2137234026', 'https://openalex.org/W2137291015', 'https://openalex.org/W2137510948', 'https://openalex.org/W2137595331', 'https://openalex.org/W2138265962', 'https://openalex.org/W2138448681', 'https://openalex.org/W2138857742', 'https://openalex.org/W2140095548', 'https://openalex.org/W2140262144', 'https://openalex.org/W2140622310', 'https://openalex.org/W2140793251', 'https://openalex.org/W2140833774', 'https://openalex.org/W2141006018', 'https://openalex.org/W2141125852', 'https://openalex.org/W2141132211', 'https://openalex.org/W2144982973', 'https://openalex.org/W2145038566', 'https://openalex.org/W2145094598', 'https://openalex.org/W2145889472', 'https://openalex.org/W2146444479', 'https://openalex.org/W2146672645', 'https://openalex.org/W2147768505', 'https://openalex.org/W2147800946', 'https://openalex.org/W2147860648', 'https://openalex.org/W2148553367', 'https://openalex.org/W2149194912', 'https://openalex.org/W2150529939', 'https://openalex.org/W2150627493', 'https://openalex.org/W2152424459', 'https://openalex.org/W2152790380', 'https://openalex.org/W2153052520', 'https://openalex.org/W2153934661', 'https://openalex.org/W2156047073', 'https://openalex.org/W2156163116', 'https://openalex.org/W2156387975', 'https://openalex.org/W2156740722', 'https://openalex.org/W2156838815', 'https://openalex.org/W2157002241', 'https://openalex.org/W2157444450', 'https://openalex.org/W2158834214', 'https://openalex.org/W2158867000', 'https://openalex.org/W2158899491', 'https://openalex.org/W2159291644', 'https://openalex.org/W2160142299', 'https://openalex.org/W2160306971', 'https://openalex.org/W2160692033', 'https://openalex.org/W2160815625', 'https://openalex.org/W2161000554', 'https://openalex.org/W2161366100', 'https://openalex.org/W2161977692', 'https://openalex.org/W2162747531', 'https://openalex.org/W2162915993', 'https://openalex.org/W2162931300', 'https://openalex.org/W2162950292', 'https://openalex.org/W2163202312', 'https://openalex.org/W2163605009', 'https://openalex.org/W2164273299', 'https://openalex.org/W2164587673', 'https://openalex.org/W2165225968', 'https://openalex.org/W2165293955', 'https://openalex.org/W2165337236', 'https://openalex.org/W2166093887', 'https://openalex.org/W2168013545', 'https://openalex.org/W2168345951', 'https://openalex.org/W2169488311', 'https://openalex.org/W2169805405', 'https://openalex.org/W2171282218', 'https://openalex.org/W2171490498', 'https://openalex.org/W2172174689', 'https://openalex.org/W2183660452', 'https://openalex.org/W2184045248', 'https://openalex.org/W2184852195', 'https://openalex.org/W2185528074', 'https://openalex.org/W2185726469', 'https://openalex.org/W2186489521', 'https://openalex.org/W2186629860', 'https://openalex.org/W2187089797', 'https://openalex.org/W2188492526', 'https://openalex.org/W2191540403', 'https://openalex.org/W2200708944', 'https://openalex.org/W2218318129', 'https://openalex.org/W2250379827', 'https://openalex.org/W2252143850', 'https://openalex.org/W2289330286', 'https://openalex.org/W2293078015', 'https://openalex.org/W2294798173', 'https://openalex.org/W2295582178', 'https://openalex.org/W2296073425', 'https://openalex.org/W2394932179', 'https://openalex.org/W2400065095', 'https://openalex.org/W2406196141', 'https://openalex.org/W2546191734', 'https://openalex.org/W2546302380', 'https://openalex.org/W2584401907', 'https://openalex.org/W2606321545', 'https://openalex.org/W2606748186', 'https://openalex.org/W2613634265', 'https://openalex.org/W2616180702', 'https://openalex.org/W2726367589', 'https://openalex.org/W2913932916', 'https://openalex.org/W2914484425', 'https://openalex.org/W2949821452', 'https://openalex.org/W2950320139', 'https://openalex.org/W2952230511', 'https://openalex.org/W2952402222', 'https://openalex.org/W2952722152', 'https://openalex.org/W2952742172', 'https://openalex.org/W2962936867', 'https://openalex.org/W2962968839', 'https://openalex.org/W2963654815', 'https://openalex.org/W2963909185', 'https://openalex.org/W2964300310', 'https://openalex.org/W2997574889', 'https://openalex.org/W2998704965', 'https://openalex.org/W2998993395', 'https://openalex.org/W3013880646', 'https://openalex.org/W3118608800', 'https://openalex.org/W3122936144', 'https://openalex.org/W4205778870', 'https://openalex.org/W4231109964', 'https://openalex.org/W4238404964', 'https://openalex.org/W4240768087', 'https://openalex.org/W4285719527', 'https://openalex.org/W4293652559', 'https://openalex.org/W4300198444', 'https://openalex.org/W4300402905', 'https://openalex.org/W6600949241', 'https://openalex.org/W6601785968', 'https://openalex.org/W6602989467', 'https://openalex.org/W6604506675', 'https://openalex.org/W6605753235', 'https://openalex.org/W6605963037', 'https://openalex.org/W6606244218', 'https://openalex.org/W6606918967', 'https://openalex.org/W6607775107', 'https://openalex.org/W6607884611', 'https://openalex.org/W6608133726', 'https://openalex.org/W6619886890', 'https://openalex.org/W6628131027', 'https://openalex.org/W6628934346', 'https://openalex.org/W6629606793', 'https://openalex.org/W6630657659', 'https://openalex.org/W6631943919', 'https://openalex.org/W6632321371', 'https://openalex.org/W6633280949', 'https://openalex.org/W6635461197', 'https://openalex.org/W6635815790', 'https://openalex.org/W6637242042', 'https://openalex.org/W6638011348', 'https://openalex.org/W6638304892', 'https://openalex.org/W6638484148', 'https://openalex.org/W6638826180', 'https://openalex.org/W6639011011', 'https://openalex.org/W6639503338', 'https://openalex.org/W6674764686', 'https://openalex.org/W6674789083', 'https://openalex.org/W6674855086', 'https://openalex.org/W6675227660', 'https://openalex.org/W6675321185', 'https://openalex.org/W6675401909', 'https://openalex.org/W6675525543', 'https://openalex.org/W6675897241', 'https://openalex.org/W6676071220', 'https://openalex.org/W6676179485', 'https://openalex.org/W6676194229', 'https://openalex.org/W6676231525', 'https://openalex.org/W6676634215', 'https://openalex.org/W6676759488', 'https://openalex.org/W6676831635', 'https://openalex.org/W6676938131', 'https://openalex.org/W6677233944', 'https://openalex.org/W6677321020', 'https://openalex.org/W6677645113', 'https://openalex.org/W6677878007', 'https://openalex.org/W6678500653', 'https://openalex.org/W6678739631', 'https://openalex.org/W6678911119', 'https://openalex.org/W6679569991', 'https://openalex.org/W6679718588', 'https://openalex.org/W6679755471', 'https://openalex.org/W6679809621', 'https://openalex.org/W6679825673', 'https://openalex.org/W6680112165', 'https://openalex.org/W6680239566', 'https://openalex.org/W6680300913', 'https://openalex.org/W6680414531', 'https://openalex.org/W6680532216', 'https://openalex.org/W6680887930', 'https://openalex.org/W6680955900', 'https://openalex.org/W6681096077', 'https://openalex.org/W6682359208', 'https://openalex.org/W6682386858', 'https://openalex.org/W6682571421', 'https://openalex.org/W6682889407', 'https://openalex.org/W6682948231', 'https://openalex.org/W6682961369', 'https://openalex.org/W6682998430', 'https://openalex.org/W6683047094', 'https://openalex.org/W6683161245', 'https://openalex.org/W6683167953', 'https://openalex.org/W6683355650', 'https://openalex.org/W6683694789', 'https://openalex.org/W6683738474', 'https://openalex.org/W6683772321', 'https://openalex.org/W6683775911', 'https://openalex.org/W6683953743', 'https://openalex.org/W6683971058', 'https://openalex.org/W6684349851', 'https://openalex.org/W6684805783', 'https://openalex.org/W6685048874', 'https://openalex.org/W6685191590', 'https://openalex.org/W6685202642', 'https://openalex.org/W6686418764', 'https://openalex.org/W6686557994', 'https://openalex.org/W6686575128', 'https://openalex.org/W6686925444', 'https://openalex.org/W6686993759', 'https://openalex.org/W6687011383', 'https://openalex.org/W6687884132', 'https://openalex.org/W6688386640', 'https://openalex.org/W6691752037', 'https://openalex.org/W6696469593', 'https://openalex.org/W6697274609', 'https://openalex.org/W6712962975', 'https://openalex.org/W6713465158', 'https://openalex.org/W6766005275', 'https://openalex.org/W6787972765', 'https://openalex.org/W7025107196']"
https://openalex.org/W2046752514,"Consumer Perceptions of Price, Quality, and Value: A Means-End Model and Synthesis of Evidence",1988,12716,180,"['https://openalex.org/W62454032', 'https://openalex.org/W91063821', 'https://openalex.org/W95742422', 'https://openalex.org/W106492538', 'https://openalex.org/W109523634', 'https://openalex.org/W206203604', 'https://openalex.org/W628510808', 'https://openalex.org/W917702652', 'https://openalex.org/W1189151426', 'https://openalex.org/W1481554636', 'https://openalex.org/W1496328684', 'https://openalex.org/W1505588826', 'https://openalex.org/W1506842726', 'https://openalex.org/W1508850584', 'https://openalex.org/W1565645954', 'https://openalex.org/W1759197186', 'https://openalex.org/W1854088066', 'https://openalex.org/W1898860282', 'https://openalex.org/W1966003058', 'https://openalex.org/W1968944546', 'https://openalex.org/W1970705460', 'https://openalex.org/W1971675137', 'https://openalex.org/W1973222091', 'https://openalex.org/W1973431122', 'https://openalex.org/W1973639770', 'https://openalex.org/W1973753303', 'https://openalex.org/W1974997857', 'https://openalex.org/W1976586632', 'https://openalex.org/W1976789156', 'https://openalex.org/W1979780427', 'https://openalex.org/W1981510168', 'https://openalex.org/W1991567646', 'https://openalex.org/W1994878675', 'https://openalex.org/W1995112442', 'https://openalex.org/W1995696447', 'https://openalex.org/W1995830064', 'https://openalex.org/W1996077190', 'https://openalex.org/W1997068860', 'https://openalex.org/W1997898472', 'https://openalex.org/W2000304331', 'https://openalex.org/W2000588675', 'https://openalex.org/W2002137927', 'https://openalex.org/W2002157008', 'https://openalex.org/W2002506366', 'https://openalex.org/W2008344297', 'https://openalex.org/W2009188826', 'https://openalex.org/W2009786432', 'https://openalex.org/W2017121882', 'https://openalex.org/W2017809872', 'https://openalex.org/W2018826770', 'https://openalex.org/W2020879012', 'https://openalex.org/W2026368098', 'https://openalex.org/W2031462830', 'https://openalex.org/W2031500379', 'https://openalex.org/W2032466449', 'https://openalex.org/W2035921609', 'https://openalex.org/W2038299887', 'https://openalex.org/W2038872716', 'https://openalex.org/W2039272924', 'https://openalex.org/W2039642656', 'https://openalex.org/W2039810561', 'https://openalex.org/W2043494219', 'https://openalex.org/W2044049519', 'https://openalex.org/W2045332460', 'https://openalex.org/W2045976239', 'https://openalex.org/W2045996642', 'https://openalex.org/W2046279784', 'https://openalex.org/W2046752514', 'https://openalex.org/W2055194045', 'https://openalex.org/W2055936712', 'https://openalex.org/W2057868964', 'https://openalex.org/W2058843890', 'https://openalex.org/W2060645997', 'https://openalex.org/W2064062304', 'https://openalex.org/W2064428629', 'https://openalex.org/W2065958424', 'https://openalex.org/W2070393887', 'https://openalex.org/W2072683070', 'https://openalex.org/W2075709523', 'https://openalex.org/W2076204247', 'https://openalex.org/W2077142100', 'https://openalex.org/W2079793932', 'https://openalex.org/W2086888884', 'https://openalex.org/W2088272169', 'https://openalex.org/W2088493201', 'https://openalex.org/W2089939358', 'https://openalex.org/W2092689551', 'https://openalex.org/W2093248878', 'https://openalex.org/W2093661923', 'https://openalex.org/W2094128436', 'https://openalex.org/W2094377705', 'https://openalex.org/W2094391198', 'https://openalex.org/W2095048650', 'https://openalex.org/W2097956740', 'https://openalex.org/W2098386077', 'https://openalex.org/W2101267973', 'https://openalex.org/W2104602361', 'https://openalex.org/W2108860923', 'https://openalex.org/W2110449981', 'https://openalex.org/W2111369734', 'https://openalex.org/W2111964893', 'https://openalex.org/W2112106800', 'https://openalex.org/W2118050624', 'https://openalex.org/W2121694427', 'https://openalex.org/W2124637492', 'https://openalex.org/W2128835918', 'https://openalex.org/W2131512356', 'https://openalex.org/W2134652466', 'https://openalex.org/W2145964816', 'https://openalex.org/W2150175990', 'https://openalex.org/W2151332781', 'https://openalex.org/W2153818518', 'https://openalex.org/W2156718079', 'https://openalex.org/W2158297136', 'https://openalex.org/W2161605770', 'https://openalex.org/W2164464816', 'https://openalex.org/W2166736572', 'https://openalex.org/W2167664869', 'https://openalex.org/W2194978897', 'https://openalex.org/W2271187934', 'https://openalex.org/W2294031047', 'https://openalex.org/W2304553955', 'https://openalex.org/W2310403543', 'https://openalex.org/W2311923057', 'https://openalex.org/W2312458280', 'https://openalex.org/W2312706855', 'https://openalex.org/W2313860335', 'https://openalex.org/W2314094493', 'https://openalex.org/W2318227797', 'https://openalex.org/W2318702116', 'https://openalex.org/W2321704634', 'https://openalex.org/W2323124863', 'https://openalex.org/W2323402907', 'https://openalex.org/W2324293541', 'https://openalex.org/W2325967788', 'https://openalex.org/W2326481458', 'https://openalex.org/W2327724635', 'https://openalex.org/W2335494714', 'https://openalex.org/W2337204591', 'https://openalex.org/W2342782995', 'https://openalex.org/W2402411151', 'https://openalex.org/W2409610380', 'https://openalex.org/W2410901473', 'https://openalex.org/W2411511572', 'https://openalex.org/W2412053309', 'https://openalex.org/W2415603389', 'https://openalex.org/W2417036637', 'https://openalex.org/W2417546775', 'https://openalex.org/W2476318022', 'https://openalex.org/W2494391629', 'https://openalex.org/W2508573783', 'https://openalex.org/W2509563474', 'https://openalex.org/W2514349159', 'https://openalex.org/W2531141840', 'https://openalex.org/W2549190530', 'https://openalex.org/W2596915694', 'https://openalex.org/W2611260007', 'https://openalex.org/W2736106611', 'https://openalex.org/W2761339849', 'https://openalex.org/W2763333359', 'https://openalex.org/W2763819531', 'https://openalex.org/W2769588391', 'https://openalex.org/W2793255805', 'https://openalex.org/W2797173527', 'https://openalex.org/W2797816625', 'https://openalex.org/W2886663430', 'https://openalex.org/W2887550916', 'https://openalex.org/W2897973428', 'https://openalex.org/W2899198871', 'https://openalex.org/W2916100856', 'https://openalex.org/W3020332719', 'https://openalex.org/W3083024126', 'https://openalex.org/W3109338865', 'https://openalex.org/W3215308886', 'https://openalex.org/W4213351855', 'https://openalex.org/W4230599947', 'https://openalex.org/W4235188595', 'https://openalex.org/W4243852577', 'https://openalex.org/W4255128969', 'https://openalex.org/W4393432831']"
https://openalex.org/W2032558547,Information Theory and Statistical Mechanics,1957,12708,12,"['https://openalex.org/W198669658', 'https://openalex.org/W1980445551', 'https://openalex.org/W1995875735', 'https://openalex.org/W2030335602', 'https://openalex.org/W2053565514', 'https://openalex.org/W2090504593', 'https://openalex.org/W2591435108', 'https://openalex.org/W2993383518', 'https://openalex.org/W4213058295', 'https://openalex.org/W4230818032', 'https://openalex.org/W4251303747', 'https://openalex.org/W4255783720']"
